Txn ID,TimeStamp,Gender of Buyer,Shipment Attribution,Barcode,Selling Price,Quantity
T0122,2024-10-19 14:14,Female,241109BC,1374644357806,202.03,3
T0122,2024-10-19 14:14,Female,240823BB,2676489428461,49.02,4
T0123,2024-06-17 14:32,Male,241025DA,8650517934553,331.45,5
T0123,2024-06-17 14:32,Male,240916CB,1530281751828,158.7,3
T0123,2024-06-17 14:32,Male,241126CD,8986011122048,133.76,1
T0123,2024-06-17 14:32,Male,240425EB,1904792486473,458.57,3
T0124,2024-07-25 11:05,Male,240203AE,1366803933780,213.63,4
T0125,2024-05-01 17:44,Male,240206DB,7111402598169,232.11,5
T0126,2024-09-02 18:42,Male,240904BA,9792841352355,72.3,5
T0127,2024-01-20 17:07,Female,241031CA,3922480347697,329.3,2
T0127,2024-01-20 17:07,Female,240128BA,2764870889303,451.71,2
T0127,2024-01-20 17:07,Female,240329CB,2974785865598,260.36,1
T0127,2024-01-20 17:07,Female,240221AA,8295015923248,373.14,5
T0127,2024-01-20 17:07,Female,241225DA,1904792486473,414.4,3
T0127,2024-01-20 17:07,Female,241226DA,9471443645365,413.26,4
T0128,2024-05-20 16:37,Female,240117DA,2168494776151,285.2,2
T0129,2024-12-14 16:32,Male,240825EB,7442652072221,316.54,2
T0129,2024-12-14 16:32,Male,241028BC,7442652072221,265.88,4
T0129,2024-12-14 16:32,Male,241226DD,7784851719923,19.04,2
T0129,2024-12-14 16:32,Male,240912EA,3046223091366,312.87,2
T0130,2024-01-18 14:48,Female,240410EB,9133603908014,314.74,3
T0130,2024-01-18 14:48,Female,240403EB,5573515979800,277.84,2
T0131,2024-01-14 12:38,Female,240523CB,9341222702392,189.55,1
T0131,2024-01-14 12:38,Female,240523CD,2168494776151,300.1,5
T0132,2024-07-23 16:02,Male,240906DA,8952577124826,101.9,2
T0133,2024-05-21 14:58,Male,240923EA,8650517934553,344.87,4
T0134,2024-11-11 20:47,Female,241122EB,5723787941699,277.55,4
T0135,2024-05-15 15:02,Male,241223BB,1110475018705,78.32,1
T0135,2024-05-15 15:02,Male,241205DC,2764870889303,459.09,5
T0135,2024-05-15 15:02,Male,240930CB,7009664627837,264.61,5
T0135,2024-05-15 15:02,Male,240226CA,8650517934553,354.21,5
T0135,2024-05-15 15:02,Male,240424ED,6695212836394,344.45,3
T0136,2024-04-25 14:28,Male,240907CD,8060776080538,412.19,2
T0137,2024-05-24 13:12,Female,241231DC,2646305542863,83.63,4
T0137,2024-05-24 13:12,Female,240206BD,3922480347697,316.36,2
T0137,2024-05-24 13:12,Female,241014EA,3348353436381,314.66,1
T0138,2024-04-25 12:43,Female,240519CA,2676489428461,51.43,2
T0138,2024-04-25 12:43,Female,241126CE,1887140245119,44.37,3
T0138,2024-04-25 12:43,Female,241202DC,9366403560281,361.58,1
T0138,2024-04-25 12:43,Female,240504EC,4887387328514,54.9,1
T0138,2024-04-25 12:43,Female,241212DA,2974785865598,283.3,2
T0139,2024-08-01 13:43,Male,240415EA,7417081143053,44.0,4
T0139,2024-08-01 13:43,Male,240523AA,2974785865598,309.94,3
T0140,2024-09-09 16:18,Female,240427DD,2668380592920,422.29,4
T0140,2024-09-09 16:18,Female,241202BA,1374644357806,184.18,3
T0140,2024-09-09 16:18,Female,240719AE,3801660182303,350.92,5
T0141,2024-12-05 16:53,Male,241212DC,5966087203573,432.43,1
T0141,2024-12-05 16:53,Male,241008DE,4887387328514,58.1,2
T0141,2024-12-05 16:53,Male,241020AA,6079913241894,461.81,3
T0141,2024-12-05 16:53,Male,240824BB,8562587170545,309.56,4
T0141,2024-12-05 16:53,Male,240201CC,6695212836394,326.54,1
T0141,2024-12-05 16:53,Male,241110AA,6079913241894,465.41,3
T0142,2024-07-24 18:11,Female,240625CB,5756935329189,399.28,5
T0143,2024-05-03 13:06,Male,240331CD,9341222702392,190.22,5
T0144,2024-08-16 12:40,Male,241218AA,3442852944505,230.3,2
T0144,2024-08-16 12:40,Male,241008DD,9471443645365,460.75,3
T0145,2024-01-24 18:35,Male,241122AB,1440710811309,23.49,4
T0146,2024-05-15 15:03,Female,240623BD,1366803933780,216.35,5
T0147,2024-11-03 17:01,Male,240811EA,9133603908014,285.59,2
T0148,2024-08-20 13:55,Male,240117DA,7111402598169,243.02,5
T0149,2024-05-09 16:57,Female,240930CC,9882839546088,234.61,2
T0149,2024-05-09 16:57,Female,240822AB,6695212836394,338.32,3
T0149,2024-05-09 16:57,Female,240906EA,7417081143053,42.46,1
T0150,2024-05-10 18:46,Male,240527DB,4264705587768,283.99,5
T0150,2024-05-10 18:46,Male,240309BA,6400454451965,408.41,1
T0150,2024-05-10 18:46,Male,240112EA,1366803933780,205.39,4
T0150,2024-05-10 18:46,Male,241221EA,1319495204239,467.85,3
T0151,2024-10-15 14:52,Male,241109BB,7477584351590,302.96,4
T0151,2024-10-15 14:52,Male,240203BB,4264705587768,288.08,4
T0151,2024-10-15 14:52,Male,240729AC,2974785865598,289.0,5
T0152,2024-03-31 19:51,Male,241018AD,6400454451965,376.62,2
T0152,2024-03-31 19:51,Male,240524AB,1440710811309,22.04,4
T0152,2024-03-31 19:51,Male,240203BC,8493556002921,323.13,2
T0152,2024-03-31 19:51,Male,240511BB,1110475018705,73.17,5
T0153,2024-03-15 12:04,Male,240421AB,7438552944490,202.37,2
T0153,2024-03-15 12:04,Male,240408DB,7193208938982,75.63,2
T0154,2024-12-12 13:28,Female,240203DB,6079913241894,470.74,4
T0154,2024-12-12 13:28,Female,240402BB,2005707746631,469.04,2
T0155,2024-05-17 17:03,Male,241014ED,9341222702392,190.53,3
T0155,2024-05-17 17:03,Male,241110AD,7193208938982,71.34,5
T0155,2024-05-17 17:03,Male,241019CD,4651387619190,169.58,2
T0156,2024-06-25 15:22,Male,241028AA,7477584351590,303.55,4
T0156,2024-06-25 15:22,Male,241001CB,3801660182303,350.46,1
T0156,2024-06-25 15:22,Male,240920AC,7438552944490,205.05,4
T0156,2024-06-25 15:22,Male,240809CA,7009664627837,288.21,5
T0156,2024-06-25 15:22,Male,240331BC,1374644357806,191.06,3
T0157,2024-05-03 17:21,Female,240914DE,1885386949733,50.65,4
T0157,2024-05-03 17:21,Female,240523AE,2974785865598,284.33,2
T0158,2024-04-25 13:44,Male,240706EC,9550889811760,466.59,2
T0158,2024-04-25 13:44,Male,240111CC,8562587170545,320.62,4
T0158,2024-04-25 13:44,Male,240705EE,2005707746631,468.45,5
T0158,2024-04-25 13:44,Male,240416AA,9320526500374,210.48,2
T0158,2024-04-25 13:44,Male,241227BC,1530281751828,172.04,4
T0158,2024-04-25 13:44,Male,240802CB,8952577124826,104.89,2
T0158,2024-04-25 13:44,Male,240711AD,9366403560281,383.14,2
T0158,2024-04-25 13:44,Male,240805EA,1489716693439,383.43,4
T0158,2024-04-25 13:44,Male,241230CC,1319495204239,434.71,3
T0159,2024-12-16 17:32,Male,241004AA,6400454451965,386.71,3
T0159,2024-12-16 17:32,Male,241009BB,3348353436381,336.19,2
T0159,2024-12-16 17:32,Male,240415EA,7417081143053,45.71,5
T0160,2024-05-15 16:34,Male,240922EC,5966087203573,428.27,2
T0160,2024-05-15 16:34,Male,240206BA,2005707746631,448.12,1
T0160,2024-05-15 16:34,Male,240722CA,5573515979800,268.65,1
T0160,2024-05-15 16:34,Male,240331CC,5112203895591,87.01,5
T0161,2024-06-21 16:19,Female,240107EA,2005707746631,455.89,3
T0161,2024-06-21 16:19,Female,241020AC,2676489428461,53.56,1
T0161,2024-06-21 16:19,Female,240212CB,4887387328514,56.04,1
T0162,2024-03-21 18:40,Male,240101AC,9792841352355,74.59,3
T0162,2024-03-21 18:40,Male,240520CA,4651387619190,176.62,3
T0162,2024-03-21 18:40,Male,240620BB,1081846168108,408.77,2
T0162,2024-03-21 18:40,Male,240908DA,3801660182303,341.33,4
T0162,2024-03-21 18:40,Male,240411DD,1374644357806,199.95,1
T0162,2024-03-21 18:40,Male,241014EA,3348353436381,307.27,2
T0163,2024-02-17 14:02,Female,240106AA,9366403560281,376.21,1
T0163,2024-02-17 14:02,Female,240618BA,8986011122048,148.42,5
T0163,2024-02-17 14:02,Female,240319AA,7534112261015,266.13,3
T0163,2024-02-17 14:02,Female,240705EE,2005707746631,449.84,2
T0163,2024-02-17 14:02,Female,240930CC,9882839546088,207.26,2
T0163,2024-02-17 14:02,Female,241127EB,3000161243260,229.7,4
T0163,2024-02-17 14:02,Female,241004EA,7111402598169,206.54,5
T0163,2024-02-17 14:02,Female,241109BE,1530281751828,145.43,4
T0163,2024-02-17 14:02,Female,240529EB,2764870889303,408.88,4
T0164,2024-08-05 21:36,Male,240714DD,9133603908014,345.63,5
T0164,2024-08-05 21:36,Male,241217DC,8493556002921,371.26,1
T0164,2024-08-05 21:36,Male,241129AB,8493556002921,397.17,4
T0164,2024-08-05 21:36,Male,240823BC,7534112261015,276.36,2
T0165,2024-03-20 18:25,Male,241106EB,4852979716602,48.56,4
T0165,2024-03-20 18:25,Male,240720BA,1110475018705,82.04,1
T0165,2024-03-20 18:25,Male,241028BB,8562587170545,302.4,5
T0165,2024-03-20 18:25,Male,241202EC,9471443645365,487.09,3
T0165,2024-03-20 18:25,Male,240521BB,1921407170452,114.01,3
T0165,2024-03-20 18:25,Male,240427BA,3046223091366,368.05,2
T0165,2024-03-20 18:25,Male,241223BA,5756935329189,372.62,5
T0166,2024-11-13 14:35,Male,240818DB,7909647285748,434.18,5
T0166,2024-11-13 14:35,Male,240803AB,8952577124826,107.63,2
T0166,2024-11-13 14:35,Male,240706BB,5756935329189,383.99,5
T0166,2024-11-13 14:35,Male,240116BA,1440710811309,23.5,1
T0167,2024-11-12 15:37,Female,240916CB,1530281751828,160.87,3
T0168,2024-09-19 18:52,Male,240627EC,1530281751828,158.19,1
T0168,2024-09-19 18:52,Male,240526BA,1921407170452,117.72,3
T0168,2024-09-19 18:52,Male,240128AA,7193208938982,73.58,2
T0168,2024-09-19 18:52,Male,241031CE,8295015923248,440.46,3
T0168,2024-09-19 18:52,Male,240824AC,5334981206381,305.94,4
T0168,2024-09-19 18:52,Male,241227AA,7534112261015,286.99,1
T0168,2024-09-19 18:52,Male,240722CB,1530281751828,160.71,5
T0169,2024-02-19 15:14,Male,240824AB,7534112261015,271.34,5
T0170,2024-07-17 16:54,Male,240603DA,5756935329189,398.09,3
T0170,2024-07-17 16:54,Male,241226BA,4852979716602,52.57,1
T0170,2024-07-17 16:54,Male,240716CD,8060776080538,407.09,2
T0170,2024-07-17 16:54,Male,240216CA,7909647285748,423.37,3
T0170,2024-07-17 16:54,Male,240529ED,3442852944505,238.76,4
T0170,2024-07-17 16:54,Male,241230DB,1887140245119,46.25,4
T0171,2024-04-24 17:30,Male,240519CA,2676489428461,52.56,1
T0171,2024-04-24 17:30,Male,241015DA,5966087203573,429.06,5
T0171,2024-04-24 17:30,Male,240607DA,4264705587768,294.67,2
T0171,2024-04-24 17:30,Male,240702DA,9366403560281,375.38,4
T0171,2024-04-24 17:30,Male,240623BB,6400454451965,400.18,3
T0171,2024-04-24 17:30,Male,240406EC,1489716693439,370.36,3
T0171,2024-04-24 17:30,Male,240904BB,4887387328514,55.52,4
T0171,2024-04-24 17:30,Male,240218AC,8295015923248,424.4,5
T0172,2024-10-11 14:00,Female,240405EA,6373646879188,262.13,4
T0172,2024-10-11 14:00,Female,241018AC,1319495204239,474.14,4
T0172,2024-10-11 14:00,Female,240629EB,4852979716602,47.94,3
T0172,2024-10-11 14:00,Female,241014EC,1440710811309,24.31,4
T0172,2024-10-11 14:00,Female,240819BC,4887387328514,58.38,2
T0173,2024-09-19 21:13,Male,240802CE,4266329572283,481.79,2
T0173,2024-09-19 21:13,Male,241126CA,5334981206381,325.22,2
T0174,2024-01-25 18:22,Male,240322EA,6400454451965,399.23,3
T0174,2024-01-25 18:22,Male,240921EC,7118631998839,107.6,3
T0174,2024-01-25 18:22,Male,241129CE,4651387619190,176.27,4
T0174,2024-01-25 18:22,Male,240425CC,1530281751828,171.0,2
T0175,2024-01-17 14:45,Male,240915BB,9882839546088,230.79,3
T0175,2024-01-17 14:45,Male,240301AC,1887140245119,44.85,1
T0175,2024-01-17 14:45,Male,241124EA,2168494776151,306.5,5
T0175,2024-01-17 14:45,Male,240923EB,8060776080538,399.34,1
T0175,2024-01-17 14:45,Male,240116BA,1440710811309,24.86,2
T0175,2024-01-17 14:45,Male,240322DB,8118777908898,25.54,1
T0175,2024-01-17 14:45,Male,240402AA,9320526500374,210.29,5
T0175,2024-01-17 14:45,Male,240526EA,3000161243260,223.68,1
T0175,2024-01-17 14:45,Male,240523CC,6768130244551,414.8,2
T0176,2024-04-12 17:54,Female,240730DC,4887387328514,56.37,3
T0176,2024-04-12 17:54,Female,240214CB,4887387328514,57.62,5
T0176,2024-04-12 17:54,Female,240206BD,3922480347697,308.35,5
T0176,2024-04-12 17:54,Female,241126AA,5524031117940,289.03,2
T0176,2024-04-12 17:54,Female,240922EA,1319495204239,461.16,1
T0176,2024-04-12 17:54,Female,240718AB,9099746266551,415.63,1
T0177,2024-04-19 16:12,Female,240603DE,7909647285748,407.97,3
T0177,2024-04-19 16:12,Female,241226DD,7784851719923,20.66,4
T0177,2024-04-19 16:12,Female,240929CC,7111402598169,241.67,3
T0177,2024-04-19 16:12,Female,240427BE,7438552944490,206.36,3
T0177,2024-04-19 16:12,Female,241110AA,6079913241894,466.22,4
T0178,2024-12-04 09:56,Male,240908DB,6079913241894,465.7,4
T0179,2024-12-04 17:54,Female,240404ED,7009664627837,274.72,4
T0179,2024-12-04 17:54,Female,240603DE,7909647285748,414.24,1
T0180,2024-04-18 20:54,Female,240606EB,3801660182303,340.92,2
T0180,2024-04-18 20:54,Female,240705DB,1440710811309,25.14,5
T0180,2024-04-18 20:54,Female,241112CC,8650517934553,328.95,2
T0181,2024-05-16 16:28,Female,240308BC,1366803933780,214.88,4
T0181,2024-05-16 16:28,Female,240117DC,1374644357806,189.0,2
T0181,2024-05-16 16:28,Female,240206BA,2005707746631,479.75,2
T0182,2024-01-17 18:10,Male,240729BB,6400454451965,398.86,4
T0182,2024-01-17 18:10,Male,241110AC,2646305542863,80.2,1
T0182,2024-01-17 18:10,Male,240414BA,9679955033493,29.19,3
T0182,2024-01-17 18:10,Male,240203DC,6400454451965,381.95,3
T0182,2024-01-17 18:10,Male,240714AE,3046223091366,360.49,5
T0182,2024-01-17 18:10,Male,240726DA,3922480347697,315.3,5
T0182,2024-01-17 18:10,Male,240329CD,3922480347697,318.64,4
T0182,2024-01-17 18:10,Male,240328AB,8952577124826,112.3,4
T0183,2024-06-06 16:29,Male,240708AB,5524031117940,297.0,3
T0183,2024-06-06 16:29,Male,241129AE,8060776080538,420.4,2
T0183,2024-06-06 16:29,Male,240911DA,9366403560281,370.61,5
T0183,2024-06-06 16:29,Male,240627EC,1530281751828,159.49,4
T0184,2024-11-13 17:41,Female,240906AA,4799124724315,169.74,1
T0184,2024-11-13 17:41,Female,240504EA,7909647285748,431.37,3
T0184,2024-11-13 17:41,Female,241029CD,6373646879188,262.06,4
T0184,2024-11-13 17:41,Female,241213EC,7534112261015,289.34,2
T0184,2024-11-13 17:41,Female,240402ED,7417081143053,46.13,2
T0185,2024-05-10 16:03,Female,241226DD,7784851719923,20.31,2
T0186,2024-10-10 21:16,Male,241003CA,1110475018705,75.92,3
T0186,2024-10-10 21:16,Male,241104DA,1319495204239,468.23,5
T0187,2024-05-06 14:14,Female,241205DC,2764870889303,455.01,1
T0187,2024-05-06 14:14,Female,240921EC,7118631998839,103.07,4
T0187,2024-05-06 14:14,Female,241218AA,3442852944505,232.42,5
T0188,2024-07-10 17:44,Male,240610AB,7111402598169,247.16,4
T0188,2024-07-10 17:44,Male,241126AB,8952577124826,107.05,5
T0188,2024-07-10 17:44,Male,240706BA,7118631998839,111.29,1
T0188,2024-07-10 17:44,Male,240116BA,1440710811309,25.11,1
T0189,2024-06-25 15:32,Male,240715AC,7534112261015,287.4,1
T0190,2024-06-21 18:01,Female,240805EA,1489716693439,370.22,2
T0191,2024-08-03 13:26,Female,240822EA,8295015923248,452.75,5
T0192,2024-01-04 18:53,Female,240928BA,9133603908014,333.84,3
T0192,2024-01-04 18:53,Female,240402AA,9320526500374,207.24,1
T0192,2024-01-04 18:53,Female,241028BA,2081796341037,190.48,3
T0192,2024-01-04 18:53,Female,240305AE,7009664627837,288.29,1
T0192,2024-01-04 18:53,Female,240714CD,4651387619190,181.19,3
T0192,2024-01-04 18:53,Female,240117DD,9550889811760,434.83,3
T0192,2024-01-04 18:53,Female,240402CA,5112203895591,86.44,4
T0193,2024-11-15 14:36,Female,240620ED,9320526500374,200.92,5
T0193,2024-11-15 14:36,Female,240504EE,6079913241894,450.58,2
T0193,2024-11-15 14:36,Female,241020BC,9133603908014,319.78,1
T0194,2024-09-02 17:26,Male,240519CA,2676489428461,53.54,1
T0194,2024-09-02 17:26,Male,240519CA,2676489428461,56.29,2
T0194,2024-09-02 17:26,Male,241011DC,9133603908014,317.98,5
T0195,2024-01-04 19:00,Female,241112CC,8650517934553,347.94,4
T0195,2024-01-04 19:00,Female,241019AB,9133603908014,318.85,5
T0195,2024-01-04 19:00,Female,240706EA,9320526500374,195.01,1
T0195,2024-01-04 19:00,Female,241114BB,5656234314111,480.28,2
T0195,2024-01-04 19:00,Female,240129EA,2646305542863,79.99,5
T0195,2024-01-04 19:00,Female,240904BB,4887387328514,54.95,1
T0196,2024-04-02 17:53,Female,240203AE,1366803933780,201.59,2
T0197,2024-03-20 17:47,Male,240427DE,9341222702392,199.61,3
T0197,2024-03-20 17:47,Male,240714AE,3046223091366,348.14,4
T0197,2024-03-20 17:47,Male,241217CA,9341222702392,203.28,2
T0197,2024-03-20 17:47,Male,240411DD,1374644357806,183.4,4
T0198,2024-10-23 12:33,Female,240711AB,8562587170545,326.15,1
T0199,2024-03-11 18:07,Male,241029AB,3922480347697,319.22,2
T0199,2024-03-11 18:07,Male,240706BB,5756935329189,396.94,3
T0200,2024-02-15 17:05,Female,240712AC,1366803933780,207.25,2
T0200,2024-02-15 17:05,Female,240928BE,5966087203573,440.76,2
T0201,2024-05-23 21:14,Male,240904DA,9882839546088,235.03,3
T0201,2024-05-23 21:14,Male,240117DC,1374644357806,187.86,5
T0201,2024-05-23 21:14,Male,240414EE,7538675410397,202.3,1
T0201,2024-05-23 21:14,Male,241008DA,1440710811309,23.76,1
T0202,2024-05-23 17:58,Male,240323BA,1530281751828,169.3,1
T0202,2024-05-23 17:58,Male,240308BB,1110475018705,82.2,2
T0202,2024-05-23 17:58,Male,240909AC,9882839546088,233.19,1
T0202,2024-05-23 17:58,Male,240914CA,5966087203573,442.22,4
T0203,2024-01-17 16:45,Male,240627EC,1530281751828,167.47,2
T0204,2024-12-03 13:32,Male,240825EE,1081846168108,404.33,4
T0204,2024-12-03 13:32,Male,240720BA,1110475018705,75.49,5
T0204,2024-12-03 13:32,Male,240603DB,3270110394259,257.55,5
T0204,2024-12-03 13:32,Male,240702CE,1530281751828,158.11,3
T0205,2024-04-19 15:46,Male,241122AD,1530281751828,157.31,5
T0206,2024-04-19 18:59,Male,240921EC,7118631998839,109.76,4
T0206,2024-04-19 18:59,Male,240824AD,4651387619190,175.6,2
T0207,2024-03-05 15:28,Male,240826CA,1110475018705,81.53,1
T0207,2024-03-05 15:28,Male,241217DB,4887387328514,54.97,5
T0208,2024-09-06 16:37,Female,240112CB,7477584351590,309.59,1
T0209,2024-02-15 15:56,Female,240201CD,2005707746631,440.9,1
T0210,2024-01-25 10:55,Female,241129AB,8493556002921,383.89,1
T0211,2024-06-25 17:40,Male,240708AC,2676489428461,52.27,1
T0211,2024-06-25 17:40,Male,241028BC,7442652072221,311.64,1
T0212,2024-10-11 19:07,Female,240708AA,7193208938982,73.19,1
T0213,2024-08-11 17:39,Female,240802ED,1319495204239,467.83,1
T0214,2024-02-12 15:06,Female,240511BB,1110475018705,81.3,1
T0215,2024-07-25 18:54,Male,241216DB,3000161243260,237.15,4
T0216,2024-06-19 14:57,Female,241129AA,9471443645365,468.6,5
T0216,2024-06-19 14:57,Female,240802ED,1319495204239,464.44,5
T0216,2024-06-19 14:57,Female,240630BC,8060776080538,407.99,5
T0217,2024-07-02 18:28,Male,240903BB,9550889811760,460.59,2
T0217,2024-07-02 18:28,Male,241216DA,7784851719923,21.41,4
T0218,2024-03-12 17:38,Male,241029AC,1489716693439,385.98,1
T0218,2024-03-12 17:38,Male,240529EB,2764870889303,442.94,5
T0218,2024-03-12 17:38,Male,240811EC,7111402598169,238.2,5
T0218,2024-03-12 17:38,Male,240702CA,3922480347697,311.43,2
T0219,2024-06-07 12:36,Female,240128AC,7477584351590,301.26,2
T0219,2024-06-07 12:36,Female,240822BA,7477584351590,292.4,1
T0220,2024-04-10 18:23,Female,241126AC,7111402598169,249.17,3
T0220,2024-04-10 18:23,Female,240812BD,5966087203573,434.45,2
T0220,2024-04-10 18:23,Female,240101CA,5524031117940,287.94,1
T0220,2024-04-10 18:23,Female,240114EB,5966087203573,463.82,2
T0220,2024-04-10 18:23,Female,240606EB,3801660182303,348.39,4
T0221,2024-01-09 20:29,Male,241031CB,5656234314111,492.73,4
T0221,2024-01-09 20:29,Male,240720BA,1110475018705,78.78,3
T0221,2024-01-09 20:29,Male,240201CC,6695212836394,347.84,5
T0221,2024-01-09 20:29,Male,240620BC,1489716693439,373.01,1
T0221,2024-01-09 20:29,Male,240427BE,7438552944490,199.65,1
T0222,2024-08-18 19:07,Male,241202DD,1904792486473,409.92,4
T0223,2024-07-17 15:46,Male,240210EA,9882839546088,244.2,1
T0223,2024-07-17 15:46,Male,240928BA,7534112261015,294.81,3
T0224,2024-09-02 15:27,Female,240418CA,9792841352355,74.58,5
T0225,2024-09-05 16:37,Male,240928BC,8060776080538,417.38,5
T0225,2024-09-05 16:37,Male,240516ED,9471443645365,479.98,3
T0226,2024-09-18 14:46,Male,241028AB,9679955033493,30.76,4
T0226,2024-09-18 14:46,Male,240504EC,4887387328514,59.37,1
T0227,2024-04-23 18:57,Female,240520DA,7534112261015,285.81,4
T0227,2024-04-23 18:57,Female,241008DD,9471443645365,455.14,3
T0228,2024-04-10 12:58,Male,240111CC,8562587170545,302.23,3
T0228,2024-04-10 12:58,Male,240630BA,3019733334840,158.19,2
T0228,2024-04-10 12:58,Male,240613EC,5112203895591,87.25,1
T0229,2024-12-25 21:10,Male,240423DA,1887140245119,44.4,2
T0229,2024-12-25 21:10,Male,240416CA,7193208938982,73.13,5
T0230,2024-03-08 19:09,Male,240503DA,7118631998839,104.73,5
T0230,2024-03-08 19:09,Male,240531BB,9550889811760,461.91,4
T0230,2024-03-08 19:09,Male,240212AD,8493556002921,396.6,4
T0230,2024-03-08 19:09,Male,240527BD,8493556002921,366.67,5
T0230,2024-03-08 19:09,Male,240716EB,5334981206381,301.64,2
T0231,2024-04-22 17:05,Male,240914CA,5966087203573,455.98,3
T0232,2024-02-19 15:59,Male,240911EC,7784851719923,20.71,3
T0233,2024-03-04 18:55,Male,241109BD,8295015923248,445.17,2
T0233,2024-03-04 18:55,Male,240418DC,5966087203573,440.75,1
T0233,2024-03-04 18:55,Male,240623BA,8295015923248,426.41,3
T0233,2024-03-04 18:55,Male,240617DA,9471443645365,455.3,3
T0234,2024-01-29 14:17,Male,241223DB,7417081143053,39.15,3
T0234,2024-01-29 14:17,Male,241217CA,9341222702392,190.55,2
T0234,2024-01-29 14:17,Male,240610AA,7417081143053,41.01,2
T0234,2024-01-29 14:17,Male,240606EA,8295015923248,383.0,3
T0234,2024-01-29 14:17,Male,240617AA,1366803933780,196.81,4
T0234,2024-01-29 14:17,Male,240323BA,9099746266551,415.14,1
T0235,2024-04-09 13:01,Male,241222CA,8068700962471,294.65,4
T0235,2024-04-09 13:01,Male,240114BA,7438552944490,208.38,5
T0235,2024-04-09 13:01,Male,240702CE,1530281751828,163.26,5
T0236,2024-04-05 19:14,Male,240527BD,8493556002921,366.52,3
T0236,2024-04-05 19:14,Male,240104EB,5112203895591,86.89,5
T0236,2024-04-05 19:14,Male,240117BA,4243802214885,312.76,4
